_id,CODIGO,DENOMINACION_GENERICA_ES,DENOMINACION_GENERICA_VAL,DENOMINACION_ESPECIFICA,DENOMINACION,REGIMEN,TIPO_VIA,DIRECCION,NUMERO,CODIGO_POSTAL,LOCALIDAD,PROVINCIA,TELEFONO,FAX,COD_EDIFICACION,LONGITUD,LATITUD,TITULARIDAD,CIF,COMARCA,URL_ES,URL_VA
641,3014083,CONSERVATORIO ELEMENTAL DE MÚSICA,CONSERVATORI ELEMENTAL DE MÚSICA,CONSERVATORI ELEMENTAL DE MÚSICA,CONSERVATORI ELEMENTAL DE MÚSICA,PÚB.,CARRER,DEL LLAVADOR,1,3450,BANYERES DE MARIOLA,ALICANTE/ALACANT,966568401,,1,-0.656074,38.721031,NO CONSTA.,P0302100C,L'ALCOIÀ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014083,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014083
642,3014113,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,CENTRE PRIVAT D'EDUCACIÓ PRIMÀRIA I SECUNDÀRIA,CENTRE PRIVAT ÁNGEL DE LA GUARDA II,CENTRE PRIVAT ÁNGEL DE LA GUARDA II,PRIV.,CARRER,ANDALUCÍA,20,3016,ALACANT,ALICANTE/ALACANT,965261899,965261900,1,-0.454986,38.366817,PRIVADA.,A03452588,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014113,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014113
643,3014125,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP AMBRA,CEIP AMBRA,PÚB.,AVINGUDA,BLASCO IBÁÑEZ,5,3780,PEGO,ALICANTE/ALACANT,966409915,,1,-0.121987,38.8398,GENERALITAT VALENCIANA,Q5350013H,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014125,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014125
644,3014137,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES LA CREUETA,IES LA CREUETA,PÚB.,AVINGUDA,DE LA CONSTITUCIÓN,S/N,3430,ONIL,ALICANTE/ALACANT,966527680,,1,-0.663069,38.62879,GENERALITAT VALENCIANA,Q5350012J,L'ALCOIÀ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014137,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014137
645,3014149,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP VORAMAR,CEIP VORAMAR,PÚB.,CARRER,SALABRE,9,3540,ALACANT,ALICANTE/ALACANT,965937320,,1,-0.42171,38.361004,GENERALITAT VALENCIANA,Q5350014F,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014149,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014149
646,3014150,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,CENTRE PRIV. ED. INFANTIL ELISA TOMÁS YUSTI,CENTRE PRIV. ED. INFANTIL ELISA TOMÁS YUSTI,PRIV.,CARRER,CAMINO DEL FARO,31,3540,ALACANT,ALICANTE/ALACANT,965263021,,1,-0.416075,38.360444,PRIVADA.,G03067808,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014150,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014150
647,3014174,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,CENTRE PRIV. ED. INFANTIL NIDO,CENTRE PRIV. ED. INFANTIL NIDO,PRIV.,CARRER,EL CHOPO,11-13,3015,ALACANT,ALICANTE/ALACANT,965156851,965268185,1,-0.462145,38.371624,NO CONSTA.,B54248034,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014174,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014174
648,3014198,ESCUELA PÚBLICA DE MÚSICA,ESCOLA PÚBLICA DE MÚSICA,E. DE MÚSICA MUNICIPAL,E. DE MÚSICA MUNICIPAL,PÚB.,CARRER,NUESTRA SEÑORA DE LORETO,34,3187,MONTESINOS (LOS),ALICANTE/ALACANT,966721027,966721087,1,-0.743795,38.028738,NO CONSTA.,P0314100I,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014198,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014198
649,3014204,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL,ESCUELA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL,PRIV.,CARRER,JUAN XXIII,2,3370,REDOVÁN,ALICANTE/ALACANT,966755289,966754852,1,-0.907719,38.114001,NO CONSTA.,G03429388,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014204,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014204
650,3014216,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DEL ATENEU MUSICAL,ESCOLA PRIVADA DE MÚSICA DEL ATENEU MUSICAL,PRIV.,CARRER,PELAYO,3,3570,VILA JOIOSA (LA),ALICANTE/ALACANT,966850178,,1,-0.234319,38.505049,NO CONSTA.,G03256179,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014216,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014216
651,3014228,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL,PRIV.,CARRER,AUSIÀS MARCH,32-2,3330,CREVILLENT,ALICANTE/ALACANT,965402961,,1,-0.813397,38.244854,NO CONSTA.,G53077335,EL BAIX VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014228,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014228
652,3014277,CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,CENTRE PRIV. ED. INF. 1ER CICLE NATURA,CENTRE PRIV. ED. INF. 1ER CICLE NATURA,PRIV.,AVINGUDA,LOS GIRASOLES,31,3690,SANT VICENT DEL RASPEIG,ALICANTE/ALACANT,965666855,965666855,1,-0.49461,38.406935,PRIVADA.,B54443411,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014277,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014277
653,3014289,CENTRO DOCENTE PRIVADO EXTRANJERO,CENTRE DOCENT PRIVAT ESTRANGER,CENTRE ESTRANGER XÀBIA INTERNATIONAL COLLEGE,CENTRE ESTRANGER XÀBIA INTERNATIONAL COLLEGE,PRIV.,CARRETERA,CAP LA NAU,21,3730,XÀBIA,ALICANTE/ALACANT,966471785,966471785,1,0.214566,38.758438,NO CONSTA.,A03927571,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014289,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014289
654,3014290,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA TRADICIONAL LA XAFIGÀ,ESCOLA PRIVADA DE MÚSICA TRADICIONAL LA XAFIGÀ,PRIV.,CARRER,ESTACIÓ,S/N,3830,MURO DE ALCOY,ALICANTE/ALACANT,966516901,,1,-0.440537,38.77841,NO CONSTA.,G53300935,EL COMTAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014290,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014290
655,3014307,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL CONTESTANA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL CONTESTANA,PRIV.,CARRER,LITERATO AZORÍN,5,3820,COCENTAINA,ALICANTE/ALACANT,965590419,,1,-0.440837,38.73975,NO CONSTA.,G03101649,EL COMTAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014307,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014307
656,3014319,ESCUELA PÚBLICA DE MÚSICA,ESCOLA PÚBLICA DE MÚSICA,E. DE MÚSICA MUNICIPAL,E. DE MÚSICA MUNICIPAL,PÚB.,CARRER,AROMES,4,3740,GATA DE GORGOS,ALICANTE/ALACANT,965756089,965756635,1,0.082148,38.775587,NO CONSTA.,P0307100H,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014319,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014319
657,3014320,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNIÓN LÍRICA,ESCOLA PRIVADA DE MÚSICA UNIÓN LÍRICA,PRIV.,CARRER,NOVELDA,1,3650,PINÓS (EL),ALICANTE/ALACANT,965478720,,1,-1.043886,38.399586,NO CONSTA.,G03101763,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014320,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014320
658,3014332,ESCUELA PÚBLICA DE MÚSICA,ESCOLA PÚBLICA DE MÚSICA,E. DE MÚSICA MUNICIPAL,E. DE MÚSICA MUNICIPAL,PÚB.,CARRER,MAESTRA CONSUELO SANCHIZ,38,3769,BENIMELI,ALICANTE/ALACANT,965587123,,1,-0.043725,38.822418,NO CONSTA.,P0304000C,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014332,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014332
659,3014344,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP GRAÜLL,CEIP GRAÜLL,PÚB.,CARRER,RAMON LLIDÓ,1,3730,XÀBIA,ALICANTE/ALACANT,966428885,,1,0.162124,38.786917,GENERALITAT VALENCIANA,Q5350016A,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014344,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014344
660,3014356,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,CENTRE PRIV. ED. INFANTIL PEÑAFORT,CENTRE PRIV. ED. INFANTIL PEÑAFORT,PRIV.,CARRER,RÍO TURIA,37,3690,SANT VICENT DEL RASPEIG,ALICANTE/ALACANT,965663684,,1,-0.50109,38.390883,NO CONSTA.,21355862V,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014356,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014356
661,3014371,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES POETA PACO MOLLÀ,IES POETA PACO MOLLÀ,PÚB.,AVINGUDA,REINA SOFÍA,S/N,3610,PETRER,ALICANTE/ALACANT,966957300,,1,-0.779257,38.479008,GENERALITAT VALENCIANA,Q5355617A,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014371,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014371
662,3014381,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP ELS TOLLS,CEIP ELS TOLLS,PÚB.,AVINGUDA,DEL MUNICIPI,18,3502,BENIDORM,ALICANTE/ALACANT,966870795,,1,-0.122934,38.546966,GENERALITAT VALENCIANA,S5300010E,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014381,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014381
663,3014393,CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,CENTRE PRIV. ED. INF. 1ER CICLE AIRE LIBRE,CENTRE PRIV. ED. INF. 1ER CICLE AIRE LIBRE,PRIV.,AVINGUDA,DE LA MOLINETA,29,3610,PETRER,ALICANTE/ALACANT,965374044,966952427,1,-0.77059,38.466266,NO CONSTA.,F03303054,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014393,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014393
664,3014401,ESCUELA INFANTIL DE PRIMER CICLO,ESCOLA INFANTIL DE PRIMER CICLE,EI 1ER CICLE MUNICIPAL BATOI,EI 1ER CICLE MUNICIPAL BATOI,PÚB.,CARRER,SERRELLA,23,3802,ALCOI,ALICANTE/ALACANT,965334907,965051544,1,-0.495983,38.68834,NO CONSTA.,P0300900H,L'ALCOIÀ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014401,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014401
665,3014435,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA MAESTRO ALCOLEA,ESCUELA PRIVADA DE MÚSICA MAESTRO ALCOLEA,PRIV.,CARRER,DOCTOR FLEMING,8,3680,ASPE,ALICANTE/ALACANT,965491714,,1,-0.766239,38.34814,NO CONSTA.,G03230935,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014435,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014435
666,3014447,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA ESCOLA D'EDUCANDS L'AVANÇ,ESCOLA PRIVADA DE MÚSICA ESCOLA D'EDUCANDS L'AVANÇ,PRIV.,PLAÇA,CONSTITUCIÓN,4,3560,CAMPELLO (EL),ALICANTE/ALACANT,965634120,,1,-0.397868,38.429118,NO CONSTA.,G03100575,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014447,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014447
667,3014459,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,PLAÇA,CONSTITUCIÓN,7,3560,CAMPELLO (EL),ALICANTE/ALACANT,965636194,,1,-0.39789,38.429034,NO CONSTA.,G03133485,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014459,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014459
668,3014460,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES LAS LOMAS,IES LAS LOMAS,PÚB.,URBANITZACIÓ,LOMAS DE JUAN XXIII,S/N,3014,ALACANT,ALICANTE/ALACANT,965936585,,1,-0.482243,38.377629,GENERALITAT VALENCIANA,Q0300502B,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014460,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014460
669,3014472,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES BEATRIU FAJARDO DE MENDOZA,IES BEATRIU FAJARDO DE MENDOZA,PÚB.,CARRER,DE LA FRAGATA (SALT DE L'AIGUA),2,3503,BENIDORM,ALICANTE/ALACANT,966816085,,1,-0.120163,38.554685,GENERALITAT VALENCIANA,S0300001E,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014472,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014472
670,3014484,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES PACO RUIZ,IES PACO RUIZ,PÚB.,CARRER,LA PAZ,64,3380,BIGASTRO,ALICANTE/ALACANT,966904740,,1,-0.905476,38.063604,GENERALITAT VALENCIANA,S0300000G,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014484,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014484
671,3014496,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES RODOLFO LLOPIS,IES RODOLFO LLOPIS,PÚB.,CARRER,AUSIÀS MARCH,S/N,3510,CALLOSA D'EN SARRIÀ,ALICANTE/ALACANT,966870940,,1,-0.120222,38.65549,GENERALITAT VALENCIANA,S0300002C,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014496,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014496
672,3014502,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES CATRAL,IES CATRAL,PÚB.,CARRER,ARMANDO ROS,S/N,3158,CATRAL,ALICANTE/ALACANT,966926795,,1,-0.801781,38.164833,GENERALITAT VALENCIANA,Q5355619G,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014502,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014502
673,3014514,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES JOANOT MARTORELL,IES JOANOT MARTORELL,PÚB.,AVINGUDA,MESTRE MELCHOR BOTELLA,8,3206,ELX,ALICANTE/ALACANT,966912280,,1,-0.714079,38.278012,GENERALITAT VALENCIANA,Q0300501D,EL BAIX VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014514,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014514
674,3014526,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES NIT DE L'ALBÀ,IES NIT DE L'ALBÀ,PÚB.,AVINGUDA,DE LA LLIBERTAT,S/N,3205,ELX,ALICANTE/ALACANT,966912285,,1,-0.714418,38.263221,GENERALITAT VALENCIANA,Q0300511C,EL BAIX VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014526,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014526
675,3014538,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES MISTERI D'ELX,IES MISTERI D'ELX,PÚB.,AVINGUDA,DE LA UNIVERSITAT D'ELX,1,3202,ELX,ALICANTE/ALACANT,966912290,,1,-0.689698,38.273324,GENERALITAT VALENCIANA,Q0300500F,EL BAIX VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014538,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014538
676,3014551,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES MUTXAMEL,IES MUTXAMEL,PÚB.,CARRER,MONTDÚVER,S/N,3110,MUTXAMEL,ALICANTE/ALACANT,965936475,,1,-0.447315,38.407376,GENERALITAT VALENCIANA,Q0300510E,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014551,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014551
677,3014563,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES LOS ALCORES,IES LOS ALCORES,PÚB.,CARRER,SAN RAFAEL,17,3193,SAN MIGUEL DE SALINAS,ALICANTE/ALACANT,965290200,,1,-0.791339,37.975944,GENERALITAT VALENCIANA,Q5355618I,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014563,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014563
678,3014575,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES MARE NOSTRUM,IES MARE NOSTRUM,PÚB.,CARRER,DELFINA VIUDES,S/N,3183,TORREVIEJA,ALICANTE/ALACANT,965290205,,1,-0.678964,37.998851,GENERALITAT VALENCIANA,Q0300506C,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014575,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014575
679,3014587,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES BENEJÚZAR,IES BENEJÚZAR,PÚB.,CARRER,MONJAS DE ARRIBA,100,3390,BENEJÚZAR,ALICANTE/ALACANT,965695795,,1,-0.835649,38.065299,GENERALITAT VALENCIANA,Q0300503J,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014587,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014587
680,3014599,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES LAS FUENTES,IES LAS FUENTES,PÚB.,BULEVARD,AMBROSIO COTES,18,3400,VILLENA,ALICANTE/ALACANT,965823750,,1,-0.872042,38.644688,GENERALITAT VALENCIANA,Q0300674I,L'ALT VINALOPÓ/EL ALTO VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014599,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014599
681,3014617,COLEGIO DE EDUCACIÓN PRIMARIA,COL·LEGI D'EDUCACIÓ PRIMÀRIA,CEP PINTOR SOROLLA,CEP PINTOR SOROLLA,PÚB.,AVINGUDA,RONDA,S/N,3600,ELDA,ALICANTE/ALACANT,966957455,,1,-0.792106,38.466039,GENERALITAT VALENCIANA,Q0300507A,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014617,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014617
682,3014629,ESCUELA INFANTIL DE PRIMER CICLO,ESCOLA INFANTIL DE PRIMER CICLE,EI 1ER CICLE MUNICIPAL JESUSET DEL MIRACLE,EI 1ER CICLE MUNICIPAL JESUSET DEL MIRACLE,PÚB.,PLAÇA,DE LA CONCÒRDIA,1,3802,ALCOI,ALICANTE/ALACANT,965330168,965330168,1,-0.484564,38.693774,NO CONSTA.,P0300900H,L'ALCOIÀ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014629,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014629
683,3014654,COLEGIO DE EDUCACIÓN PRIMARIA,COL·LEGI D'EDUCACIÓ PRIMÀRIA,CEP SAN JOSÉ DE CALASANZ,CEP SAN JOSÉ DE CALASANZ,PÚB.,CARRER,MARÍA MOLINER,64,3380,BIGASTRO,ALICANTE/ALACANT,966904450,,1,-0.896974,38.059475,GENERALITAT VALENCIANA,Q0300504H,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014654,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014654
684,3014666,CENTRO PRIVADO FORMACIÓN PROFESIONAL ESPECÍFICA,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,CENTRE PRIVAT FP HEMEROSCOPEA,CENTRE PRIVAT FP HEMEROSCOPEA,PRIV.,AVINGUDA,DEL MEDITERRÁNEO,136,3725,TEULADA,ALICANTE/ALACANT,965741212,,1,0.10481,38.726945,NO CONSTA.,B03435658,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014666,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014666
685,3014678,CONSERVATORIO PROFESIONAL DE MÚSICA,CONSERVATORI PROFESSIONAL DE MÚSICA,CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS,CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS,PÚB.,CARRER,SAN FERNANDO,30,3001,ALACANT,ALICANTE/ALACANT,965937010,,1,-0.483785,38.343559,GENERALITAT VALENCIANA,Q0300505E,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014678,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014678
686,3014711,CENTRO PRIVADO FORMACIÓN PROFESIONAL ESPECÍFICA,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,CENTRE PRIVAT FP INESPA,CENTRE PRIVAT FP INESPA,PRIV.,CARRER,BENITO PÉREZ GALDÓS,56,3201,ELX,ALICANTE/ALACANT,965460182,965465128,1,-0.707686,38.266422,NO CONSTA.,G53139994,EL BAIX VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014711,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014711
687,3014721,CENTRO PRIVADO FORMACIÓN PROFESIONAL ESPECÍFICA,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,CENTRE PRIVAT FP LASVI,CENTRE PRIVAT FP LASVI,PRIV.,AVINGUDA,BENIARDA,S/N,3502,BENIDORM,ALICANTE/ALACANT,965859616,965867406,1,-0.131804,38.544031,NO CONSTA.,B53275871,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014721,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014721
688,3014733,ESCUELA INFANTIL DE PRIMER CICLO,ESCOLA INFANTIL DE PRIMER CICLE,EI 1ER CICLO MUNICIPAL EL PRINCIPITO,EI 1ER CICLO MUNICIPAL EL PRINCIPITO,PÚB.,CARRER,BLASCO IBÁÑEZ ESQUINA C.CERVANTES,S/N,3670,MONFORTE DEL CID,ALICANTE/ALACANT,607065443,,1,-0.724982,38.380396,NO CONSTA.,P0308800B,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014733,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014733
